_key,source,title,url,doi,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files,license
,dataverse,Replication data for: Childhood Adversity and Educational Attainment: Evidence from Zambia on the Role of Personality,https://doi.org/10.7910/DVN/JM3AUH,10.7910/dvn/jm3auh,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'Variable' as fallback — verify this is the person identifier. | Could not confidently identify item columns. | Columns present: ['Variable', 'Description', 'Value', 'Definition']",,,,,Rockers et al (2023) codebook.xlsx,0.0,cc0
,figshare,Data_Sheet_1_Psychometric evaluation of the depression anxiety stress scale 8-items (DASS-8)/DASS-12/DASS-21 among family caregivers of patients with dementia.xlsx,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_Psychometric_evaluation_of_the_depression_anxiety_stress_scale_8-items_DASS-8_DASS-12_DASS-21_among_family_caregivers_of_patients_with_dementia_xlsx/21393054,10.3389/fpubh.2022.1012311.s001,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'DASS-8' as fallback — verify this is the person identifier. | Could not confidently identify item columns. | Columns present: ['DASS-8', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unname",,,,,Data_Sheet_1_Psychometric evaluation of the depression anxiety stress scale 8-items (DASS-8)/DASS-12/DASS-21 among family caregivers of patients with .xlsx,0.0,cc-by
,osf,A Network Analysis Approach to Understanding Centrality and Overlap of 21 Dark Triad Items in adults of 10 Countries,https://osf.io/dxae3/,,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Network', 'Weights', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Global Properties', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8', 'Unnamed: 9'] | license_unknown* — license '563c1cf88c5e4a3877f9e96a' not recognised as open; verify before submission",,,,,Negative Networks.xlsx,1.0,563c1cf88c5e4a3877f9e96a
,osf,Where a psychopathic personality matters at work: Cross-industry differences in the relation of Dark Triad and Psychological Capital,https://osf.io/s86fy/,,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Construct', 'Sub scale', 'Variable name', 'Items (items marked with R are reverse coded)', 'Coded value'] | license_unknown* — license 'unknown' not recognised as open; verify before submission",,,,,variable overview.xlsx,1.0,unknown
,figshare,"Parasitic manipulation, or side-effects? The effects of past Toxoplasma and Borrelia infections on personality and cognitive performance of humans are not mediated by impaired health - Data set",https://figshare.com/articles/dataset/Parasitic_manipulation_or_side-effects_The_effects_of_past_Toxoplasma_and_Borrelia_infections_on_personality_and_cognitive_performance_of_humans_are_not_mediated_by_impaired_health_-_Data_set/21151075,10.6084/m9.figshare.21151075.v1,human_assistance,Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['ID;toxo;borreliosis;physSickness;mentalSickness;education;Iq;memoryYesNo;timeStroop;precisionStroop;Extroversion;Agreeableness;Conscientiousness;EmotionalStability;OpennessExperiences;PathogenDisgust;SexualDisgust;MoralDisgust;InjuryDisgust;Machiavelli,,,,,rawDataPerfToxoBorr.csv,0.0,cc-by
,dataverse,"RLI-PeopleSuN Energy Audits (RLI-PSN): Household and enterprise energy supply, use and preference data from rural Nigeria",https://doi.org/10.7910/DVN/GTNEJD,10.7910/dvn/gtnejd,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['list', 'name', 'label'] | license_unknown* — license 'odc-by' not recognised as open; verify before submission",,,,,peoplesun_ent_odk_choices.xlsx,3.0,odc-by
,dataverse,Also Children’s Cognitive Effort to Process Language is Affected by the Predictability of Visual Context Information,https://doi.org/10.7910/DVN/H9Y1VK,10.7910/dvn/h9y1vk,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'subject;group;type;item;condition;subject.start;verb.start;gleich.start;art.start;noun.start;postview.start;Subject.Duration;Verb.Duration;Noun.Duration;left.S100;right.S100;left.S200;right.S200;left.S300;right.S300;left.S400;right.S400;left.",,,,,ica_raw data.csv,1.0,cc0
,figshare,Mediating Role of Envy and Forgiveness on the Relationship between the Dark Triad and Religiosity,https://figshare.com/articles/dataset/Mediating_Role_of_Envy_and_Forgiveness_on_the_Relationship_between_the_Dark_Triad_and_Religiosity/17087507,10.6084/m9.figshare.17087507.v1,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Variable Information', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8']",,,,,Codebook.xlsx,0.0,cc-by
,figshare,Data and code for - Personality and Team Identification Predict Violent Intentions Among Soccer Supporters,https://su.figshare.com/articles/dataset/Data_and_code_for_-_Personality_and_Team_Identification_Predict_Violent_Intentions_Among_Soccer_Supporters/14980251,10.17045/sthlmuni.14980251.v1,human_assistance,Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['A;G;Ed;SES;HH1R;HH2R;HH3R;HH4R;HH5;HH6;HH7R;HH8;HH9R;HH10;H1;H2;H3;CN3;CN4;CN5;CN6;CN7R;CN8;CN9;VI1;VI2;VI3;VI4R;VI5R;VI6;VI7R'],,,,,Soccer_data_raw.csv,2.0,cc-by
,figshare,Cyberbullying and the Dark Triad,https://figshare.com/articles/dataset/Cyberbullying_and_the_Dark_Triad/13636379,10.6084/m9.figshare.13636379.v1,human_assistance,Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Sex;Age;Country;Education;Student;Emotional_intelligence;Empathy;Primary_psychopathy;Secondary_psychopathy;Leadership;Entitlement_an_Exhibitionism;Vulnerable_narcissism;MACH*;GAIT;ECIPQ_total'],,,,,Analysis data.csv,0.0,cc-by
,dataverse,Replication Data for: The “Medellín Dry Eye Inventory” (ME·Dry) is a Reliable Scale for Measuring Multidimensional Quality of Life Compromise in Patients with Dry Eye Disease: A Rasch Development and Validation Study,https://doi.org/10.7910/DVN/GHQSO0,10.7910/dvn/ghqso0,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Medellín Dry Eye Inventory (ME·Dry) \nCalculator', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4']",,,,,ME·Dry Calculator.xls,0.0,cc0
,figshare,"EXPLORATION OF THE SPANISH VERSION OF THE ATTACHMENT STYLE QUESTIONNAIRE: A COMPARATIVE STUDY BETWEEN SPANISH, ITALIAN, AND JAPANESE CULTURE",https://figshare.com/articles/dataset/EXPLORATION_OF_THE_SPANISH_VERSION_OF_THE_ATTACHMENT_STYLE_QUESTIONNAIRE_A_COMPARATIVE_STUDY_BETWEEN_SPANISH_ITALIAN_AND_JAPANESE_CULTURE/13601096,10.6084/m9.figshare.13601096.v1,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['ID', 'Nº de registro', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4']",,,,,Dataset subido a mendeley.xlsx,0.0,cc-by
,osf,Thinking inside the box - Manipulation of working memory contents (Rotating Grid Task),https://osf.io/2ncm3/,,human_assistance,Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['ID;Gender;Age_months ;Age_Group;Age.group;Occlusion;Occlusion_numeric;Condition;Rotation;Trial_Nr;Success;Mistake_Box_chosen;TotalNr_Mistakes;Box_chosen;ScrambledBox_Efficiency'] | license_unknown* — license 'unknown' not recognised as open; verify bef,,,,,Data Thinking Inside the Box.csv,3.0,unknown
,dataverse,MEQ30 and Personality traits and demographics Freediving follow-up survey raw data,https://doi.org/10.7910/DVN/DEJQM4,10.7910/dvn/dejqm4,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Timestamp', 'Каковы ваши отношения с фридайвингом после курса 1 волны? ', 'Случалось ли на 1 волне почувствовать ощущение внутренней тишины под водой, забыв и про время, и про всё, что вокруг?', 'Помимо статики, перед *каждым* ли нырком в упражнениях н",,,,,FFR_pool_5_shortestSurvey_Rus.xlsx,0.0,cc0
,osf,DT/FFM/HEXACO meta-analysis,https://osf.io/ycsnk/,,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'Description' as fallback — verify this is the person identifier. | Could not confidently identify item columns. | Columns present: ['Description', 'Unnamed: 1', 'Mach', 'Narc', 'Psych', '5O', '5C', '5E', '5A', '5N', '6H', '6E', '6X', '6A', '6",,,,,Matrices.xlsx,1.0,unknown
,osf,Using Item-level Analyses to Better Understand the Consequences of Partialing Procedures: An Example Using the Dark Triad,https://osf.io/xptcj/,,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Non-Residualized Scales', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8', 'Unnamed: 9', 'Unnamed: 10', 'Residual Scales', 'Unnamed: 12', 'Unnamed: 13', 'Unnamed: 14', 'Unnamed: 15', 'Unnam",,,,,IPIP-Item Correlations-Full Sample.xlsx,2.0,unknown
,figshare,"Dataset for the paper Incomplete Information Choices, Cognitive Ability and Personality",https://figshare.com/articles/dataset/Dataset_for_the_paper_Incomplete_Information_Choices_Cognitive_Ability_and_Personality/7582019,10.6084/m9.figshare.7582019.v1,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Data', 'Um bastão e uma bola custam $1,10. O bastão custa um real a mais do que a bola. Quanto custa a bola?', 'Se são necessárias 5 máquinas por 5 minutos para se fazer 5 aparelhos, quanto tempo 100 máquinas fariam 100 aparelhos?', 'Num lago há uma ár",,,,,"Dataset for the paper Incomplete Information Choices, Cognitive Ability and Personality.xlsx",0.0,cc-by
,dataverse,"Behavioral data for ""A functional connectome phenotyping dataset including cognitive state and personality measures""",https://doi.org/10.7910/DVN/VMJ6NV,10.7910/dvn/vmj6nv,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['participant_id', 'SNYCQ_pre-ses-02_positive', 'SNYCQ_pre-ses-02_negative', 'SNYCQ_pre-ses-02_future', 'SNYCQ_pre-ses-02_past', 'SNYCQ_pre-ses-02_myself', 'SNYCQ_pre-ses-02_people', 'SNYCQ_pre-ses-02_surrpundings', 'SNYCQ_pre-ses-02_vigilance', 'SNYCQ_p",,,,,SNYCQ.tsv,1.0,this-dataset-is-made-available-under-a-creative-commons-cc0-license-with-the-following-additional/modified-terms-and-conditions:
,figshare,Table_3_Centeredness Theory: Understanding and Measuring Well-Being Across Core Life Domains.XLSX,https://frontiersin.figshare.com/articles/dataset/Table_3_Centeredness_Theory_Understanding_and_Measuring_Well-Being_Across_Core_Life_Domains_XLSX/7058015,10.3389/fpsyg.2018.00610.s007,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['""Family"" Domain', 'EFA on 100 items (N=488)', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'EFA on 60 items (N=488)', 'Unnamed: 9', 'Unnamed: 10', 'Unnamed: 11']",,,,,Table_3_Centeredness Theory: Understanding and Measuring Well-Being Across Core Life Domains.XLSX,0.0,cc-by
,figshare,Table_3_Changing Students Minds and Achievement in Mathematics: The Impact of a Free Online Student Course.XLSX,https://frontiersin.figshare.com/articles/dataset/Table_3_Changing_Students_Minds_and_Achievement_in_Mathematics_The_Impact_of_a_Free_Online_Student_Course_XLSX/6182018,10.3389/feduc.2018.00026.s003,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8']",,,,,Table_3_Changing Students Minds and Achievement in Mathematics: The Impact of a Free Online Student Course.XLSX,0.0,cc-by
,figshare,Table_4_Changing Students Minds and Achievement in Mathematics: The Impact of a Free Online Student Course.XLSX,https://frontiersin.figshare.com/articles/dataset/Table_4_Changing_Students_Minds_and_Achievement_in_Mathematics_The_Impact_of_a_Free_Online_Student_Course_XLSX/6182021,10.3389/feduc.2018.00026.s004,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8', 'Unnamed: 9']",,,,,Table_4_Changing Students Minds and Achievement in Mathematics: The Impact of a Free Online Student Course.XLSX,0.0,cc-by
,figshare,Table_5_Changing Students Minds and Achievement in Mathematics: The Impact of a Free Online Student Course.XLSX,https://frontiersin.figshare.com/articles/dataset/Table_5_Changing_Students_Minds_and_Achievement_in_Mathematics_The_Impact_of_a_Free_Online_Student_Course_XLSX/6182024,10.3389/feduc.2018.00026.s005,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6']",,,,,Table_5_Changing Students Minds and Achievement in Mathematics: The Impact of a Free Online Student Course.XLSX,0.0,cc-by
,figshare,Table_2_Changing Students Minds and Achievement in Mathematics: The Impact of a Free Online Student Course.XLSX,https://frontiersin.figshare.com/articles/dataset/Table_2_Changing_Students_Minds_and_Achievement_in_Mathematics_The_Impact_of_a_Free_Online_Student_Course_XLSX/6182015,10.3389/feduc.2018.00026.s002,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8', 'Unnamed: 9', 'Unnamed: 10', 'Unnamed: 11', 'Unnamed: 12']",,,,,Table_2_Changing Students Minds and Achievement in Mathematics: The Impact of a Free Online Student Course.XLSX,0.0,cc-by
,figshare,Table_1_Changing Students Minds and Achievement in Mathematics: The Impact of a Free Online Student Course.XLSX,https://frontiersin.figshare.com/articles/dataset/Table_1_Changing_Students_Minds_and_Achievement_in_Mathematics_The_Impact_of_a_Free_Online_Student_Course_XLSX/6182012,10.3389/feduc.2018.00026.s001,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6']",,,,,Table_1_Changing Students Minds and Achievement in Mathematics: The Impact of a Free Online Student Course.XLSX,0.0,cc-by
